Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit,Sales Amount,Order_Year,Order_Month,Order_Day
Zudio,India,Uttar Pradesh,Guwahati,Women,T-shirts,14,423830,Rented,09-07-2023,1400,Kenneth Davis,M2,USNV Dyer FPO AE 08693,10 AM - 9 PM,3,Not Available,CCTV,80595,28-08-2024,August,735459,Denise Young,977,1495,7,4186,10465,2024,8,28
Zudio,India,Karnataka,Pune,Men,Shoes,76,414806,Rented,20-08-2024,1400,Rachel Oliver,M21,"154 Christopher Forges South Joshua, KS 23568",10 AM - 7 PM,20,Not Available,CCTV,58245,21-04-2024,April,624117,George Santos,970,2157,1,862.8,2157,2024,4,21
Zudio,India,Rajasthan,Visakhapatnam,Men,Shoes,10,400259,Owned,19-06-2023,1400,Rodney Flowers,M29,"115 Lauren Cove West Scottfort, MD 64508",10 AM - 7 PM,6,Available,CCTV,38044,13-11-2024,November,691171,Joel Allen,510,2134,5,4268,10670,2024,11,13
Zudio,India,Uttar Pradesh,Pondicherry,Kids,Skirts,66,412685,Rented,10-07-2021,1100,Christopher Le,M96,"4641 Daniel Fall West Amandastad, MN 79578",10 AM - 7 PM,5,Not Available,Alarm,12602,04-06-2024,June,654281,David Mooney,733,1013,3,1215.6,3039,2024,6,4
Zudio,India,Rajasthan,Aurangabad,Men,Dresses,59,406021,Owned,09-11-2021,1300,Sarah Brown,M91,"9694 Paul Junctions Gregorystad, AR 04774",9 AM - 8 PM,5,Not Available,,92213,12-09-2024,September,319126,Shawn Jones,558,1297,1,518.8,1297,2024,9,12
Zudio,India,Uttar Pradesh,Meerut,Kids,Jeans,96,406878,Owned,25-06-2020,950,April Cox,M60,"8077 Smith Springs Lake Jessicafurt, WY 33799",10 AM - 7 PM,6,Available,Alarm,34545,09-07-2024,July,558454,Susan Jackson,735,1245,5,2490,6225,2024,7,9
Zudio,India,Delhi,Bhopal,Women,Dresses,94,414625,Owned,17-04-2020,1400,Judith Ayers,M83,Unit 3901 Box 0286 DPO AP 67783,10 AM - 7 PM,5,Available,CCTV,66724,25-03-2024,March,894301,Krista Boyer,374,2800,6,6720,16800,2024,3,25
Zudio,India,Tamil Nadu,Patna,Men,Dresses,17,410757,Owned,17-06-2024,950,Sherry Andrews,M18,"73245 Dougherty Prairie Apt. 870 North Kendraport, OR 20268",11 AM - 8 PM,4,Available,Alarm,86786,31-10-2024,October,604698,Brittany Blake,573,1221,2,976.8,2442,2024,10,31
Zudio,India,Maharashtra,Chandigarh,Men,Sweaters,51,401952,Owned,06-03-2022,1400,Julia Benson,M60,"641 Franco Inlet Apt. 329 South Steven, CA 92024",11 AM - 8 PM,6,Not Available,Alarm,18995,18-03-2024,March,411952,Christopher Smith,802,944,7,2643.2,6608,2024,3,18
Zudio,India,Karnataka,Visakhapatnam,Men,Skirts,26,438930,Rented,27-05-2023,1200,Earl Smith,M81,USS Schmidt FPO AA 37017,9 AM - 8 PM,18,Not Available,"CCTV, Alarm",16135,09-07-2024,July,444463,Wayne Jones,979,1186,2,948.8,2372,2024,7,9
Zudio,India,Karnataka,Chhattisgarh,Kids,Pants,85,403036,Rented,06-10-2021,1200,Mario Romero,M51,"0916 Davis Junction Apt. 169 Gonzalezberg, UT 75723",9 AM - 8 PM,14,Not Available,Alarm,43510,21-07-2024,July,535286,Ashley Serrano,336,2865,6,6876,17190,2024,7,21
Zudio,India,Gujarat,Varanasi,Kids,Jackets,38,424738,Rented,03-12-2023,1400,Andrea Fowler,M49,"767 Duane Shoal Apt. 639 New Sherry, MI 49299",10 AM - 7 PM,4,Available,"CCTV, Alarm",37971,24-05-2024,May,812878,Paul Kennedy,314,1650,7,4620,11550,2024,5,24
Zudio,India,Maharashtra,Bhopal,Men,Jeans,91,409006,Rented,20-12-2023,1300,Randy Woods,M49,"969 John Turnpike Apt. 786 North Guy, MT 77498",10 AM - 7 PM,14,Not Available,CCTV,75932,06-03-2024,March,940270,Beth Harris,687,2338,5,4676,11690,2024,3,6
Zudio,India,Delhi,Solapur,Men,Jackets,38,401962,Owned,03-10-2022,950,Mr. Aaron Campbell,M90,"040 Clark Underpass New Juliemouth, CA 77422",10 AM - 7 PM,3,Not Available,"CCTV, Alarm",23907,16-11-2024,November,908509,Jessica Wade,414,2961,2,2368.8,5922,2024,11,16
Zudio,India,Delhi,Solapur,Women,Shirts,30,419755,Rented,06-09-2020,800,Richard Peterson,M5,"293 Allen Valleys West Michael, RI 63572",9 AM - 8 PM,6,Available,"CCTV, Alarm",25187,13-10-2024,October,941898,Christopher Beltran,320,2581,1,1032.4,2581,2024,10,13
Zudio,India,Maharashtra,Jaipur,Women,Pants,26,433919,Rented,27-07-2021,800,Cheryl Cain,M47,"4096 Gilbert Mission Apt. 438 Port Barry, TX 30535",9 AM - 8 PM,4,Not Available,CCTV,90951,13-07-2024,July,632214,Calvin Haney,716,2929,5,5858,14645,2024,7,13
Zudio,India,Gujarat,New Delhi,Women,Skirts,58,423361,Rented,21-03-2020,1400,Dr. Cynthia Woodard,M83,"72198 Marcus Centers Suite 421 East Johnberg, DC 81007",10 AM - 9 PM,8,Available,CCTV,29039,06-09-2024,September,263367,Chad Torres,656,1632,3,1958.4,4896,2024,9,6
Zudio,India,Tamil Nadu,Satara,Men,Tops,98,417797,Rented,24-11-2023,950,Cody Brown,M10,"29951 Davis Motorway Port Marcuston, HI 53767",10 AM - 7 PM,5,Not Available,Alarm,99903,29-07-2024,July,804336,Michael Barber,273,2499,2,1999.2,4998,2024,7,29
Zudio,India,Delhi,Patna,Men,Tops,25,414274,Owned,25-01-2020,800,Michelle Richards,M43,"8862 Kara Light Apt. 679 Lake Karenshire, NM 54405",10 AM - 7 PM,14,Available,CCTV,10773,05-05-2024,May,351634,Debra Galvan,615,2643,3,3171.6,7929,2024,5,5
Zudio,India,Maharashtra,Kanpur,Kids,Shoes,29,431080,Rented,02-03-2022,1100,Anthony Lopez,M41,USS Thomas FPO AP 73808,11 AM - 8 PM,8,Available,CCTV,56814,28-07-2024,July,432990,Jay Robinson,933,2871,3,3445.2,8613,2024,7,28
Zudio,India,West Bengal,Coimbatore,Men,Shoes,39,438351,Owned,03-06-2023,1300,Carla White,M35,"308 Elizabeth Forges West Jamesville, MO 74432",9 AM - 8 PM,9,Not Available,"CCTV, Alarm",80019,09-11-2024,November,788411,Kelly Barton,561,1682,6,4036.8,10092,2024,11,9
Zudio,India,Delhi,Jaipur,Kids,Sweaters,81,410199,Owned,26-07-2022,1100,Shannon Mitchell,M65,"2742 Margaret Wells Aaronborough, NV 07692",11 AM - 8 PM,19,Available,Alarm,63706,13-08-2024,August,832524,Robert Gates,321,2423,4,3876.8,9692,2024,8,13
Zudio,India,Uttar Pradesh,Coimbatore,Women,Shoes,31,411273,Rented,12-01-2021,1300,Kathy Ferrell,M50,"9431 Young Circle Colemantown, MD 85309",11 AM - 8 PM,20,Not Available,"CCTV, Alarm",95994,18-10-2024,October,479080,Robert Barnes,252,2175,1,870,2175,2024,10,18
Zudio,India,Uttar Pradesh,Bhopal,Men,Tops,18,439167,Owned,16-12-2022,1300,Sarah Berry,M84,"6768 Thompson Isle Apt. 395 Jacquelineburgh, NM 62409",10 AM - 9 PM,10,Not Available,CCTV,89215,04-04-2024,April,302553,Steven Dickson,210,1514,6,3633.6,9084,2024,4,4
Zudio,India,Maharashtra,Patna,Kids,Tops,44,417820,Rented,30-10-2024,800,Michael Gray,M46,"23952 Lauren Avenue Lake Natalie, HI 09698",10 AM - 9 PM,13,Not Available,CCTV,52586,10-09-2024,September,858977,Chelsea Wilson,574,996,8,3187.2,7968,2024,9,10
Zudio,India,Uttar Pradesh,Coimbatore,Women,Dresses,7,401978,Owned,17-03-2024,1200,Jessica Jones,M50,"57794 Pugh Drive Suite 816 Lake Grace, MI 15499",10 AM - 9 PM,8,Available,Alarm,62797,29-09-2024,September,136009,Susan Keller,731,2068,1,827.2,2068,2024,9,29
Zudio,India,Gujarat,Visakhapatnam,Kids,Shoes,82,428780,Rented,20-03-2024,1200,Jon Adams DDS,M86,"14158 Diaz Isle Apt. 786 South Phillipfurt, UT 51624",9 AM - 8 PM,13,Available,Alarm,53704,02-02-2024,February,394771,Mindy Barry,961,2090,5,4180,10450,2024,2,2
Zudio,India,West Bengal,Surat,Women,Pants,93,409475,Owned,24-01-2024,1200,Michael Klein,M28,"05371 Chaney Motorway Jenniferborough, AL 95765",9 AM - 8 PM,15,Available,CCTV,60531,11-07-2024,July,214225,Elizabeth West,441,2125,8,6800,17000,2024,7,11
Zudio,India,Tamil Nadu,Indore,Women,Jackets,24,433859,Owned,10-12-2023,1300,Tracie Prince,M53,"32008 Laura Forest West Herbertville, AR 85618",9 AM - 8 PM,3,Available,,42803,13-10-2024,October,216203,Mary Olson,567,1432,4,2291.2,5728,2024,10,13
Zudio,India,Karnataka,Mumbai,Men,Shoes,21,426011,Owned,12-11-2023,800,Gregg Lopez,M98,"75789 Bonnie Court Blevinsfort, NV 40341",10 AM - 9 PM,18,Not Available,,52070,17-03-2024,March,237694,Anna Bean DVM,755,2105,6,5052,12630,2024,3,17
Zudio,India,Karnataka,Kolkata,Men,Shoes,99,403090,Rented,30-10-2023,950,Yvonne Weiss,M26,"5692 Rodriguez Freeway Tamaraview, UT 64204",10 AM - 9 PM,13,Not Available,,56253,01-06-2024,June,783550,Mark Hays,915,1265,2,1012,2530,2024,6,1
Zudio,India,Rajasthan,Meerut,Kids,Shoes,18,434381,Rented,18-12-2020,1200,Veronica Cuevas,M80,"11621 Amanda Glens Apt. 890 West Zacharyton, VT 79178",10 AM - 9 PM,11,Not Available,"CCTV, Alarm",53821,23-04-2024,April,991450,Brenda Sanford,398,1654,3,1984.8,4962,2024,4,23
Zudio,India,Delhi,Ranchi,Women,Hoodies,9,415408,Owned,12-05-2022,800,Eric Johnson,M2,"0854 Vance Street Suite 554 East Jessicaville, DE 58351",11 AM - 8 PM,6,Available,Alarm,80369,01-03-2024,March,849048,Garrett Erickson,915,1245,6,2988,7470,2024,3,1
Zudio,India,Gujarat,Surat,Kids,Sweaters,7,426430,Owned,05-06-2023,1300,Tammy Martinez,M91,"57812 Rhonda Stream Suite 602 New Daniel, SC 99084",10 AM - 9 PM,6,Not Available,,59759,05-01-2024,January,438133,Jennifer Blanchard,515,1889,6,4533.6,11334,2024,1,5
Zudio,India,Delhi,Pondicherry,Women,Pants,26,438780,Rented,20-04-2022,1000,Alexis Spence,M80,"8450 Michaela Mountain Coxfort, OK 08030",11 AM - 8 PM,6,Available,CCTV,63483,11-08-2024,August,219294,Joshua Burnett,243,1537,3,1844.4,4611,2024,8,11
Zudio,India,Delhi,Agra,Kids,Skirts,64,418175,Rented,01-01-2022,1400,Cindy Johnson DDS,M82,"48650 Gregory Meadows Josephside, TN 64075",9 AM - 8 PM,8,Available,"CCTV, Alarm",80997,26-09-2024,September,927589,Andrea Figueroa,272,1487,7,4163.6,10409,2024,9,26
Zudio,India,Gujarat,Kolhapur,Kids,Dresses,9,409835,Owned,28-12-2022,1000,Brett Hernandez,M33,"108 Sharp Springs Apt. 830 Kathrynmouth, OK 86321",10 AM - 7 PM,8,Available,,75091,15-09-2024,September,983510,Anne Smith,416,2100,6,5040,12600,2024,9,15
Zudio,India,Delhi,Chandigarh,Women,Tops,13,407263,Rented,30-09-2022,1000,Anthony Arias,M91,USS Hale FPO AP 96253,9 AM - 8 PM,6,Not Available,,38599,19-05-2024,May,191752,Benjamin Spence,955,1250,4,2000,5000,2024,5,19
Zudio,India,Karnataka,Mysuru,Women,Skirts,90,429912,Rented,26-01-2024,800,Stephanie Montgomery,M10,"693 Parks Flats Dudleyville, MI 82485",10 AM - 9 PM,15,Not Available,"CCTV, Alarm",10561,04-10-2024,October,891651,Matthew Barron,463,1780,3,2136,5340,2024,10,4
Zudio,India,Rajasthan,Kanpur,Men,Shoes,43,401559,Rented,26-04-2020,800,David House,M53,Unit 7931 Box 8164 DPO AE 72185,11 AM - 8 PM,6,Not Available,Alarm,89891,11-04-2024,April,135514,Scott Watson,381,1444,6,3465.6,8664,2024,4,11
Zudio,India,Gujarat,Kolkata,Women,Dresses,7,427242,Rented,03-05-2023,950,Daniel Franklin,M32,"501 Jenkins Brook Angelaberg, MS 41948",10 AM - 9 PM,7,Not Available,CCTV,60148,07-09-2024,September,409199,Deborah Barajas,535,570,4,912,2280,2024,9,7
Zudio,India,Rajasthan,Ranchi,Women,Dresses,81,435163,Owned,16-08-2020,1200,Nathaniel Adams,M10,"50065 David Drive Palmerside, LA 03250",11 AM - 8 PM,9,Available,,53104,15-01-2024,January,724418,Angela Jordan,324,2635,5,5270,13175,2024,1,15
Zudio,India,Rajasthan,Varanasi,Kids,Tops,98,421995,Rented,30-06-2024,1000,Breanna Hernandez,M57,"76988 Obrien Ways Suite 704 New Christina, NH 22004",10 AM - 7 PM,16,Available,,42833,18-06-2024,June,237534,Nicole Estrada,998,1990,7,5572,13930,2024,6,18
Zudio,India,Tamil Nadu,Ahmedabad,Women,Hoodies,45,406865,Owned,01-02-2023,1000,John Horn,M16,"15265 Susan Crest Suite 501 West Elizabethview, FL 50944",11 AM - 8 PM,9,Not Available,Alarm,71199,09-08-2024,August,512273,Andrew Parker,932,2443,7,6840.4,17101,2024,8,9
Zudio,India,Gujarat,Chandigarh,Kids,Jeans,79,437338,Owned,03-05-2023,800,Robert Houston,M11,"26431 Schultz Mount Suite 386 South Kimberlyton, PA 79921",10 AM - 9 PM,12,Not Available,,61945,17-09-2024,September,417784,Robert Warren,289,632,7,1769.6,4424,2024,9,17
Zudio,India,Rajasthan,Surat,Kids,Dresses,12,427693,Rented,30-08-2023,1300,Dylan Garner Jr.,M7,"141 Peterson Courts West Joshua, CT 86735",11 AM - 8 PM,16,Not Available,,85540,29-05-2024,May,665073,Steven Delgado,246,1497,5,2994,7485,2024,5,29
Zudio,India,Rajasthan,Nashik,Women,Hoodies,15,427937,Owned,13-10-2023,1000,Steven Williams,M54,"21190 Johnson Drive Apt. 419 West Samantha, ME 67849",10 AM - 9 PM,18,Not Available,"CCTV, Alarm",33932,01-08-2024,August,655578,Shawn Mckinney,239,1164,3,1396.8,3492,2024,8,1
Zudio,India,Karnataka,Pune,Women,T-shirts,17,412475,Owned,10-10-2020,1100,Wendy Griffith,M95,Unit 6284 Box 7730 DPO AE 78221,10 AM - 7 PM,16,Not Available,CCTV,61394,21-01-2024,January,543287,Laura Mooney,289,1244,6,2985.6,7464,2024,1,21
Zudio,India,Uttar Pradesh,Jalna,Women,Sweaters,70,421020,Rented,08-08-2024,800,Benjamin Mata,M14,"357 Fuentes Curve Apt. 220 Hurstport, WA 38029",9 AM - 8 PM,10,Not Available,"CCTV, Alarm",14389,16-03-2024,March,161817,Holly Walker,657,2199,8,7036.8,17592,2024,3,16
Zudio,India,West Bengal,Lucknow,Kids,Sweaters,19,405056,Owned,02-05-2022,950,Melissa Wilson,M8,"67265 Sophia Isle Apt. 914 South Laurie, VT 46112",10 AM - 9 PM,7,Not Available,"CCTV, Alarm",23315,07-09-2024,September,659937,Rebecca Stafford,958,1179,6,2829.6,7074,2024,9,7
Zudio,India,Delhi,Pune,Kids,Shoes,36,421312,Owned,10-03-2021,950,Valerie Garner,M96,USS Kennedy FPO AE 78632,10 AM - 7 PM,13,Not Available,,76855,16-09-2024,September,628181,Tracey Flores,982,1812,8,5798.4,14496,2024,9,16
Zudio,India,Maharashtra,Kanpur,Women,Tops,58,402318,Rented,13-02-2020,1000,Adam Hart,M22,"171 Ross Canyon South Erin, OH 56357",10 AM - 7 PM,14,Available,Alarm,72367,03-07-2024,July,963434,Mary Griffin,922,1553,1,621.2,1553,2024,7,3
Zudio,India,Rajasthan,Patna,Men,Dresses,76,418761,Owned,17-10-2024,1400,Deanna Mueller,M3,"7102 Long Overpass Suite 108 South Claytonview, DE 20904",11 AM - 8 PM,4,Not Available,,73983,17-01-2024,January,629049,Karen Ramos,452,2024,2,1619.2,4048,2024,1,17
Zudio,India,West Bengal,Patna,Men,Skirts,40,411611,Rented,21-11-2024,1300,Paul Jackson,M24,"70986 William Springs Apt. 720 North Deannaland, LA 64657",11 AM - 8 PM,16,Not Available,"CCTV, Alarm",31036,08-05-2024,May,796086,Miss Brenda Howard,727,581,8,1859.2,4648,2024,5,8
Zudio,India,Rajasthan,Kochi,Women,Shirts,92,427056,Owned,04-12-2023,1300,Tiffany Singleton MD,M41,"18144 Linda Springs East Lauraburgh, MS 80534",9 AM - 8 PM,6,Not Available,CCTV,50036,02-03-2024,March,131820,Patricia Walker,320,1834,5,3668,9170,2024,3,2
Zudio,India,West Bengal,Ranchi,Kids,Pants,19,429962,Owned,28-06-2023,1100,Timothy Porter,M85,"193 Ross Hill Apt. 335 West Kimberly, CT 43628",10 AM - 9 PM,18,Not Available,"CCTV, Alarm",58524,01-04-2024,April,412344,Diane Fischer,299,2223,8,7113.6,17784,2024,4,1
Zudio,India,West Bengal,Kolhapur,Women,T-shirts,77,406135,Owned,17-04-2023,950,John Jefferson,M53,"689 Diane Oval South Nicole, DE 41151",10 AM - 7 PM,18,Not Available,,31794,26-07-2024,July,780144,Russell Knight,834,1071,2,856.8,2142,2024,7,26
Zudio,India,Delhi,Mysuru,Women,Pants,8,435288,Rented,17-06-2024,1100,Derek Zuniga,M76,"PSC 6425, Box 6579 APO AP 57291",10 AM - 9 PM,8,Not Available,Alarm,99054,09-10-2024,October,331318,Ethan Jackson,824,1357,7,3799.6,9499,2024,10,9
Zudio,India,Maharashtra,Kochi,Men,Sweaters,81,439476,Owned,06-04-2023,1300,Tammy Robinson,M87,"92307 Lin Curve Lake Jeffrey, PA 24825",10 AM - 7 PM,18,Available,"CCTV, Alarm",13902,27-05-2024,May,560848,Dustin Freeman,511,2994,4,4790.4,11976,2024,5,27
Zudio,India,Karnataka,Coimbatore,Women,Shirts,78,425488,Rented,26-06-2023,800,Vanessa Black,M49,"396 James Shores West Haley, ND 67486",9 AM - 8 PM,18,Not Available,"CCTV, Alarm",19993,24-11-2024,November,300708,Douglas Martinez,338,2564,6,6153.6,15384,2024,11,24
Zudio,India,Rajasthan,Kolhapur,Kids,Dresses,19,423849,Rented,07-10-2021,950,Derek Davis,M26,"5800 Regina Corner Port Jillmouth, PA 04821",10 AM - 7 PM,15,Available,CCTV,53480,01-06-2024,June,352227,John Coleman,777,1763,4,2820.8,7052,2024,6,1
Zudio,India,Gujarat,Mysuru,Women,T-shirts,10,408582,Owned,16-07-2021,1200,Stacey Washington,M92,"60503 Nicholas Valleys Lake Troy, NE 36238",10 AM - 9 PM,14,Available,CCTV,43865,27-09-2024,September,215122,Holly Woodward,596,698,5,1396,3490,2024,9,27
Zudio,India,Uttar Pradesh,Varanasi,Women,Jeans,40,422527,Owned,31-12-2021,1200,Jessica Calderon,M58,"722 Smith Burg Davidborough, NH 11311",10 AM - 7 PM,15,Available,,90014,17-02-2024,February,880235,Kelly Rodriguez,372,1556,5,3112,7780,2024,2,17
Zudio,India,Rajasthan,Goa,Women,Tops,1,408540,Owned,30-01-2023,800,Anthony Hanson,M21,"5940 Sharon Ports Apt. 557 Port Jerry, MA 29016",10 AM - 9 PM,15,Not Available,CCTV,79598,17-08-2024,August,231948,Roger Wright,601,1156,6,2774.4,6936,2024,8,17
Zudio,India,Rajasthan,Meerut,Men,Jeans,65,427663,Rented,20-07-2023,950,Robert Vargas,M52,"35241 Richards Falls Suite 048 Leslieview, TN 76719",10 AM - 7 PM,4,Available,,14830,14-04-2024,April,529349,John Calhoun,330,1813,2,1450.4,3626,2024,4,14
Zudio,India,Maharashtra,Kanpur,Women,Jackets,11,426493,Rented,26-02-2023,950,Michaela Martinez,M56,"12921 Freeman Tunnel Apt. 678 Nunezmouth, ID 93663",11 AM - 8 PM,12,Available,CCTV,12454,16-03-2024,March,538513,Terry Williams,942,2141,1,856.4,2141,2024,3,16
Zudio,India,Maharashtra,Surat,Women,Jackets,9,421564,Rented,11-04-2024,950,John Armstrong,M29,"176 Frazier Squares Suite 560 Philipbury, FL 71239",11 AM - 8 PM,12,Available,CCTV,54149,01-05-2024,May,975202,Amber Ali,661,2278,6,5467.2,13668,2024,5,1
Zudio,India,Tamil Nadu,Lucknow,Women,Tops,20,438591,Owned,11-05-2020,1400,Julian Lopez,M42,"647 Vance Trail Turnerhaven, MI 52989",11 AM - 8 PM,10,Not Available,CCTV,10893,11-09-2024,September,370094,Lisa Bennett,223,1029,5,2058,5145,2024,9,11
Zudio,India,Uttar Pradesh,Madurai,Women,Shirts,40,401418,Rented,07-09-2023,1300,Dr. Daniel Nguyen,M1,"1078 Nicole Cape Suite 242 Bridgetport, ND 56703",10 AM - 7 PM,19,Available,"CCTV, Alarm",17626,04-11-2024,November,364883,Dr. Elizabeth Underwood MD,453,1699,2,1359.2,3398,2024,11,4
Zudio,India,Gujarat,Aurangabad,Men,Sweaters,32,425068,Rented,06-04-2023,1300,Joanna Anthony,M26,"4990 Abbott Shores Brendaburgh, VA 52904",11 AM - 8 PM,17,Available,"CCTV, Alarm",85942,01-05-2024,May,135231,Michael Glenn,695,843,7,2360.4,5901,2024,5,1
Zudio,India,Karnataka,Chhattisgarh,Men,Hoodies,52,418048,Owned,27-05-2024,1400,Jeremy Cox,M34,"786 Curtis Springs East Ericaport, MT 76364",10 AM - 7 PM,15,Available,"CCTV, Alarm",60292,30-03-2024,March,914885,Robin Buckley,983,1399,4,2238.4,5596,2024,3,30
Zudio,India,Delhi,Meerut,Men,Tops,54,412967,Rented,09-04-2022,1100,Clayton Delgado,M51,"8192 Benjamin Island Kellyfort, DC 37651",10 AM - 7 PM,11,Not Available,,80149,15-04-2024,April,543464,Glenn Lynch,999,1544,4,2470.4,6176,2024,4,15
Zudio,India,Tamil Nadu,Aurangabad,Kids,Hoodies,6,421277,Rented,15-05-2024,1400,Robert Salas,M81,"7059 Maddox Lodge New Heather, SD 66232",10 AM - 9 PM,11,Available,CCTV,69163,13-08-2024,August,727852,Dr. Emily Chang MD,352,2671,2,2136.8,5342,2024,8,13
Zudio,India,Tamil Nadu,Ranchi,Men,Hoodies,73,437308,Rented,15-06-2023,1000,Jason Brown,M15,"492 Jacqueline Shores South Rebekah, TX 87189",9 AM - 8 PM,8,Available,"CCTV, Alarm",38238,21-08-2024,August,380177,Lisa Sanders,856,1143,3,1371.6,3429,2024,8,21
Zudio,India,Tamil Nadu,Chandigarh,Kids,Skirts,36,430209,Owned,17-08-2024,1300,Michelle Hampton,M96,"70975 Debra Mountain Apt. 642 Allisonland, NY 04901",10 AM - 9 PM,17,Not Available,Alarm,71941,15-11-2024,November,978177,Andrew Ayala,280,2432,6,5836.8,14592,2024,11,15
Zudio,India,Delhi,Vadodara,Kids,Shoes,93,434410,Rented,14-01-2022,1000,George Weiss,M61,"74200 Blevins Viaduct Farmermouth, ME 85957",10 AM - 7 PM,18,Available,,45645,31-05-2024,May,813930,Zachary Miles,295,2261,1,904.4,2261,2024,5,31
Zudio,India,Delhi,Goa,Men,Skirts,66,438683,Owned,17-11-2020,1100,Holly Watson,M41,"36073 Anderson Trace Suite 589 North Tamara, NH 01809",10 AM - 7 PM,8,Not Available,,30157,11-08-2024,August,747432,Michael Phillips,333,1755,7,4914,12285,2024,8,11
Zudio,India,Rajasthan,New Delhi,Kids,Shirts,17,401430,Owned,27-08-2022,1000,Michele Stephenson,M57,"026 Ashley Spurs Suite 332 South Jasmineborough, TN 97374",10 AM - 9 PM,18,Not Available,"CCTV, Alarm",40356,05-02-2024,February,288880,Stephanie Myers,621,1454,5,2908,7270,2024,2,5
Zudio,India,Gujarat,Ahmedabad,Men,Skirts,17,404804,Rented,04-03-2023,1200,Julie Thomas,M21,"62228 Jane Route East Lori, OR 29041",10 AM - 7 PM,9,Available,,91097,16-04-2024,April,980069,Charles Huerta,392,2907,3,3488.4,8721,2024,4,16
Zudio,India,Tamil Nadu,Kanpur,Men,Shoes,53,409354,Rented,21-03-2022,1200,Kimberly Cooper,M68,"8342 Shaw Harbors Apt. 019 South Kathryn, FL 22461",10 AM - 9 PM,13,Not Available,,40055,26-03-2024,March,677047,Sharon Patel,294,1640,5,3280,8200,2024,3,26
Zudio,India,Tamil Nadu,Kochi,Kids,Tops,2,428278,Owned,30-05-2021,1000,Nicole Saunders,M45,"69409 Johnson Well New Monica, MN 77483",10 AM - 7 PM,6,Available,,27619,19-11-2024,November,326478,Joe Bailey,937,2288,5,4576,11440,2024,11,19
Zudio,India,Rajasthan,Chennai,Men,Skirts,76,437896,Rented,04-09-2022,1400,Erika Carter,M71,"056 Rodriguez Drive North Ryan, HI 75203",10 AM - 9 PM,20,Not Available,CCTV,62659,06-03-2024,March,665716,Kenneth Knox,338,1006,7,2816.8,7042,2024,3,6
Zudio,India,Rajasthan,Indore,Kids,Tops,27,422503,Owned,15-11-2023,800,Jason Carey DDS,M8,"45069 Nicholas Extension Suite 290 Austinton, MT 37379",10 AM - 7 PM,12,Available,,47432,15-09-2024,September,278951,Susan Murphy,627,1929,7,5401.2,13503,2024,9,15
Zudio,India,Gujarat,Solapur,Kids,Jeans,45,405460,Owned,04-06-2020,1000,Gregory Clark,M87,"16133 Griffin Freeway Suite 942 West Brian, WY 66980",11 AM - 8 PM,5,Not Available,Alarm,14055,25-01-2024,January,147634,Katherine Perez,283,1733,3,2079.6,5199,2024,1,25
Zudio,India,Gujarat,Goa,Women,Hoodies,15,429557,Owned,11-08-2020,1000,Michael Edwards,M36,"4074 Powell Corners Apt. 012 Brittanymouth, NJ 55927",11 AM - 8 PM,7,Not Available,,88876,29-10-2024,October,886198,John Sexton,565,1557,6,3736.8,9342,2024,10,29
Zudio,India,Rajasthan,Solapur,Men,Shoes,1,412069,Owned,18-08-2020,1200,Christopher Baker,M20,"019 Ryan Trace Apt. 686 Maryfort, WY 36494",9 AM - 8 PM,12,Not Available,,15864,06-10-2024,October,156865,Jordan Monroe,702,891,7,2494.8,6237,2024,10,6
Zudio,India,Rajasthan,Agra,Women,Tops,22,407114,Rented,25-01-2022,1100,Bryce Rowe,M22,"7731 Donald Parks Suite 589 Ericberg, NY 97212",10 AM - 7 PM,3,Available,Alarm,77743,08-06-2024,June,463091,Alexander Wilson,717,2034,2,1627.2,4068,2024,6,8
Zudio,India,Uttar Pradesh,Chandigarh,Women,Shoes,60,422917,Owned,19-05-2024,1000,Judith White,M59,"581 Potts Ranch South Karenland, HI 49683",10 AM - 9 PM,13,Available,"CCTV, Alarm",65887,28-07-2024,July,840385,Shaun Ferguson,410,2805,2,2244,5610,2024,7,28
