Store,Country,State,City,Category,Clothing Type,Store Number,Postal Code,Store Type,Store Open Date,Selling Area Size (sq ft),Store Manager,Manager ID,Store Address,Contact Information,Operating Hours,Staff Count,Parking Availability,Security Features,Order ID,Order Date,Month,Customer ID,Customer Name,Product ID,Price,Quantity,Sales Profit
Zudio,India,Gujarat,Jalna,Men,Jackets,82,402992,Rented,2022-04-18,1300,Michael Burton,M31,"81498 William Lodge Apt. 121 Masseyland, CA 11640",+1-629-021-8722x7298,10 AM - 7 PM,15,Not Available,None,25244,2024-02-17,February,532677,Lori Richardson,662,2950,4,4720.0
Zudio,India,Uttar Pradesh,Guwahati,Women,T-shirts,14,423830,Rented,2023-07-09,1400,Kenneth Davis,M2,USNV Dyer FPO AE 08693,001-053-813-8789x625,10 AM - 9 PM,3,Not Available,CCTV,80595,2024-08-28,August,735459,Denise Young,977,1495,7,4186.0
Zudio,India,Karnataka,Pune,Men,Shoes,76,414806,Rented,2024-08-20,1400,Rachel Oliver,M21,"154 Christopher Forges South Joshua, KS 23568",7644738567,10 AM - 7 PM,20,Not Available,CCTV,58245,2024-04-21,April,624117,George Santos,970,2157,1,862.8000000000001
Zudio,India,Rajasthan,Visakhapatnam,Men,Shoes,10,400259,Owned,2023-06-19,1400,Rodney Flowers,M29,"115 Lauren Cove West Scottfort, MD 64508",+1-677-395-4993,10 AM - 7 PM,6,Available,CCTV,38044,2024-11-13,November,691171,Joel Allen,510,2134,5,4268.0
Zudio,India,Uttar Pradesh,Pondicherry,Kids,Skirts,66,412685,Rented,2021-07-10,1100,Christopher Le,M96,"4641 Daniel Fall West Amandastad, MN 79578",(223)267-2202,10 AM - 7 PM,5,Not Available,Alarm,12602,2024-06-04,June,654281,David Mooney,733,1013,3,1215.6000000000001
Zudio,India,Rajasthan,Aurangabad,Men,Dresses,59,406021,Owned,2021-11-09,1300,Sarah Brown,M91,"9694 Paul Junctions Gregorystad, AR 04774",637-176-5725,9 AM - 8 PM,5,Not Available,None,92213,2024-09-12,September,319126,Shawn Jones,558,1297,1,518.8000000000001
Zudio,India,Uttar Pradesh,Meerut,Kids,Jeans,96,406878,Owned,2020-06-25,950,April Cox,M60,"8077 Smith Springs Lake Jessicafurt, WY 33799",701-553-6352x55906,10 AM - 7 PM,6,Available,Alarm,34545,2024-07-09,July,558454,Susan Jackson,735,1245,5,2490.0
Zudio,India,Delhi,Bhopal,Women,Dresses,94,414625,Owned,2020-04-17,1400,Judith Ayers,M83,Unit 3901 Box 0286 DPO AP 67783,(876)452-5424,10 AM - 7 PM,5,Available,CCTV,66724,2024-03-25,March,894301,Krista Boyer,374,2800,6,6720.0
Zudio,India,Tamil Nadu,Patna,Men,Dresses,17,410757,Owned,2024-06-17,950,Sherry Andrews,M18,"73245 Dougherty Prairie Apt. 870 North Kendraport, OR 20268",3671398866,11 AM - 8 PM,4,Available,Alarm,86786,2024-10-31,October,604698,Brittany Blake,573,1221,2,976.8000000000001
Zudio,India,Maharashtra,Chandigarh,Men,Sweaters,51,401952,Owned,2022-03-06,1400,Julia Benson,M60,"641 Franco Inlet Apt. 329 South Steven, CA 92024",+1-955-277-6185x6422,11 AM - 8 PM,6,Not Available,Alarm,18995,2024-03-18,March,411952,Christopher Smith,802,944,7,2643.2000000000003
Zudio,India,Karnataka,Visakhapatnam,Men,Skirts,26,438930,Rented,2023-05-27,1200,Earl Smith,M81,USS Schmidt FPO AA 37017,502-597-8956,9 AM - 8 PM,18,Not Available,"CCTV, Alarm",16135,2024-07-09,July,444463,Wayne Jones,979,1186,2,948.8000000000001
Zudio,India,Karnataka,Chhattisgarh,Kids,Pants,85,403036,Rented,2021-10-06,1200,Mario Romero,M51,"0916 Davis Junction Apt. 169 Gonzalezberg, UT 75723",517-306-5894,9 AM - 8 PM,14,Not Available,Alarm,43510,2024-07-21,July,535286,Ashley Serrano,336,2865,6,6876.0
Zudio,India,Gujarat,Varanasi,Kids,Jackets,38,424738,Rented,2023-12-03,1400,Andrea Fowler,M49,"767 Duane Shoal Apt. 639 New Sherry, MI 49299",(477)846-8901x764,10 AM - 7 PM,4,Available,"CCTV, Alarm",37971,2024-05-24,May,812878,Paul Kennedy,314,1650,7,4620.0
Zudio,India,Maharashtra,Bhopal,Men,Jeans,91,409006,Rented,2023-12-20,1300,Randy Woods,M49,"969 John Turnpike Apt. 786 North Guy, MT 77498",115.168.1262,10 AM - 7 PM,14,Not Available,CCTV,75932,2024-03-06,March,940270,Beth Harris,687,2338,5,4676.0
Zudio,India,Delhi,Solapur,Men,Jackets,38,401962,Owned,2022-10-03,950,Mr. Aaron Campbell,M90,"040 Clark Underpass New Juliemouth, CA 77422",2415947152,10 AM - 7 PM,3,Not Available,"CCTV, Alarm",23907,2024-11-16,November,908509,Jessica Wade,414,2961,2,2368.8
Zudio,India,Delhi,Solapur,Women,Shirts,30,419755,Rented,2020-09-06,800,Richard Peterson,M5,"293 Allen Valleys West Michael, RI 63572",+1-591-003-9759,9 AM - 8 PM,6,Available,"CCTV, Alarm",25187,2024-10-13,October,941898,Christopher Beltran,320,2581,1,1032.4
Zudio,India,Maharashtra,Jaipur,Women,Pants,26,433919,Rented,2021-07-27,800,Cheryl Cain,M47,"4096 Gilbert Mission Apt. 438 Port Barry, TX 30535",484-978-3618x4413,9 AM - 8 PM,4,Not Available,CCTV,90951,2024-07-13,July,632214,Calvin Haney,716,2929,5,5858.0
Zudio,India,Gujarat,New Delhi,Women,Skirts,58,423361,Rented,2020-03-21,1400,Dr. Cynthia Woodard,M83,"72198 Marcus Centers Suite 421 East Johnberg, DC 81007",+1-381-877-0922x265,10 AM - 9 PM,8,Available,CCTV,29039,2024-09-06,September,263367,Chad Torres,656,1632,3,1958.4
Zudio,India,Tamil Nadu,Satara,Men,Tops,98,417797,Rented,2023-11-24,950,Cody Brown,M10,"29951 Davis Motorway Port Marcuston, HI 53767",+1-098-070-0452x995,10 AM - 7 PM,5,Not Available,Alarm,99903,2024-07-29,July,804336,Michael Barber,273,2499,2,1999.2
Zudio,India,Delhi,Patna,Men,Tops,25,414274,Owned,2020-01-25,800,Michelle Richards,M43,"8862 Kara Light Apt. 679 Lake Karenshire, NM 54405",(900)945-1336x547,10 AM - 7 PM,14,Available,CCTV,10773,2024-05-05,May,351634,Debra Galvan,615,2643,3,3171.6000000000004
Zudio,India,Maharashtra,Kanpur,Kids,Shoes,29,431080,Rented,2022-03-02,1100,Anthony Lopez,M41,USS Thomas FPO AP 73808,214.251.1230,11 AM - 8 PM,8,Available,CCTV,56814,2024-07-28,July,432990,Jay Robinson,933,2871,3,3445.2000000000003
Zudio,India,West Bengal,Coimbatore,Men,Shoes,39,438351,Owned,2023-06-03,1300,Carla White,M35,"308 Elizabeth Forges West Jamesville, MO 74432",(787)169-4763,9 AM - 8 PM,9,Not Available,"CCTV, Alarm",80019,2024-11-09,November,788411,Kelly Barton,561,1682,6,4036.8
Zudio,India,Delhi,Jaipur,Kids,Sweaters,81,410199,Owned,2022-07-26,1100,Shannon Mitchell,M65,"2742 Margaret Wells Aaronborough, NV 07692",366.059.5394,11 AM - 8 PM,19,Available,Alarm,63706,2024-08-13,August,832524,Robert Gates,321,2423,4,3876.8
Zudio,India,Uttar Pradesh,Coimbatore,Women,Shoes,31,411273,Rented,2021-01-12,1300,Kathy Ferrell,M50,"9431 Young Circle Colemantown, MD 85309",+1-900-390-9697,11 AM - 8 PM,20,Not Available,"CCTV, Alarm",95994,2024-10-18,October,479080,Robert Barnes,252,2175,1,870.0
Zudio,India,Uttar Pradesh,Bhopal,Men,Tops,18,439167,Owned,2022-12-16,1300,Sarah Berry,M84,"6768 Thompson Isle Apt. 395 Jacquelineburgh, NM 62409",3955843877,10 AM - 9 PM,10,Not Available,CCTV,89215,2024-04-04,April,302553,Steven Dickson,210,1514,6,3633.6000000000004
Zudio,India,Maharashtra,Patna,Kids,Tops,44,417820,Rented,2024-10-30,800,Michael Gray,M46,"23952 Lauren Avenue Lake Natalie, HI 09698",001-727-761-9477,10 AM - 9 PM,13,Not Available,CCTV,52586,2024-09-10,September,858977,Chelsea Wilson,574,996,8,3187.2000000000003
Zudio,India,Uttar Pradesh,Coimbatore,Women,Dresses,7,401978,Owned,2024-03-17,1200,Jessica Jones,M50,"57794 Pugh Drive Suite 816 Lake Grace, MI 15499",858-936-3434,10 AM - 9 PM,8,Available,Alarm,62797,2024-09-29,September,136009,Susan Keller,731,2068,1,827.2
Zudio,India,Gujarat,Visakhapatnam,Kids,Shoes,82,428780,Rented,2024-03-20,1200,Jon Adams DDS,M86,"14158 Diaz Isle Apt. 786 South Phillipfurt, UT 51624",4647089403,9 AM - 8 PM,13,Available,Alarm,53704,2024-02-02,February,394771,Mindy Barry,961,2090,5,4180.0
Zudio,India,West Bengal,Surat,Women,Pants,93,409475,Owned,2024-01-24,1200,Michael Klein,M28,"05371 Chaney Motorway Jenniferborough, AL 95765",(058)080-8609,9 AM - 8 PM,15,Available,CCTV,60531,2024-07-11,July,214225,Elizabeth West,441,2125,8,6800.0
Zudio,India,Tamil Nadu,Indore,Women,Jackets,24,433859,Owned,2023-12-10,1300,Tracie Prince,M53,"32008 Laura Forest West Herbertville, AR 85618",693-365-7945x03511,9 AM - 8 PM,3,Available,None,42803,2024-10-13,October,216203,Mary Olson,567,1432,4,2291.2000000000003
Zudio,India,Karnataka,Mumbai,Men,Shoes,21,426011,Owned,2023-11-12,800,Gregg Lopez,M98,"75789 Bonnie Court Blevinsfort, NV 40341",770.395.0881x50437,10 AM - 9 PM,18,Not Available,None,52070,2024-03-17,March,237694,Anna Bean DVM,755,2105,6,5052.0
Zudio,India,Karnataka,Kolkata,Men,Shoes,99,403090,Rented,2023-10-30,950,Yvonne Weiss,M26,"5692 Rodriguez Freeway Tamaraview, UT 64204",425.873.2272x370,10 AM - 9 PM,13,Not Available,None,56253,2024-06-01,June,783550,Mark Hays,915,1265,2,1012.0
Zudio,India,Rajasthan,Meerut,Kids,Shoes,18,434381,Rented,2020-12-18,1200,Veronica Cuevas,M80,"11621 Amanda Glens Apt. 890 West Zacharyton, VT 79178",(025)406-2886,10 AM - 9 PM,11,Not Available,"CCTV, Alarm",53821,2024-04-23,April,991450,Brenda Sanford,398,1654,3,1984.8000000000002
Zudio,India,Delhi,Ranchi,Women,Hoodies,9,415408,Owned,2022-05-12,800,Eric Johnson,M2,"0854 Vance Street Suite 554 East Jessicaville, DE 58351",454.106.4783,11 AM - 8 PM,6,Available,Alarm,80369,2024-03-01,March,849048,Garrett Erickson,915,1245,6,2988.0
Zudio,India,Gujarat,Surat,Kids,Sweaters,7,426430,Owned,2023-06-05,1300,Tammy Martinez,M91,"57812 Rhonda Stream Suite 602 New Daniel, SC 99084",993.366.2107,10 AM - 9 PM,6,Not Available,None,59759,2024-01-05,January,438133,Jennifer Blanchard,515,1889,6,4533.6
Zudio,India,Delhi,Pondicherry,Women,Pants,26,438780,Rented,2022-04-20,1000,Alexis Spence,M80,"8450 Michaela Mountain Coxfort, OK 08030",(731)648-5402x92578,11 AM - 8 PM,6,Available,CCTV,63483,2024-08-11,August,219294,Joshua Burnett,243,1537,3,1844.4
Zudio,India,Delhi,Agra,Kids,Skirts,64,418175,Rented,2022-01-01,1400,Cindy Johnson DDS,M82,"48650 Gregory Meadows Josephside, TN 64075",328.912.5273,9 AM - 8 PM,8,Available,"CCTV, Alarm",80997,2024-09-26,September,927589,Andrea Figueroa,272,1487,7,4163.6
Zudio,India,Gujarat,Kolhapur,Kids,Dresses,9,409835,Owned,2022-12-28,1000,Brett Hernandez,M33,"108 Sharp Springs Apt. 830 Kathrynmouth, OK 86321",797-609-4654,10 AM - 7 PM,8,Available,None,75091,2024-09-15,September,983510,Anne Smith,416,2100,6,5040.0
Zudio,India,Delhi,Chandigarh,Women,Tops,13,407263,Rented,2022-09-30,1000,Anthony Arias,M91,USS Hale FPO AP 96253,(289)971-8631,9 AM - 8 PM,6,Not Available,None,38599,2024-05-19,May,191752,Benjamin Spence,955,1250,4,2000.0
Zudio,India,Karnataka,Mysuru,Women,Skirts,90,429912,Rented,2024-01-26,800,Stephanie Montgomery,M10,"693 Parks Flats Dudleyville, MI 82485",585-385-2302,10 AM - 9 PM,15,Not Available,"CCTV, Alarm",10561,2024-10-04,October,891651,Matthew Barron,463,1780,3,2136.0
Zudio,India,Rajasthan,Kanpur,Men,Shoes,43,401559,Rented,2020-04-26,800,David House,M53,Unit 7931 Box 8164 DPO AE 72185,606.634.5202x6251,11 AM - 8 PM,6,Not Available,Alarm,89891,2024-04-11,April,135514,Scott Watson,381,1444,6,3465.6000000000004
Zudio,India,Gujarat,Kolkata,Women,Dresses,7,427242,Rented,2023-05-03,950,Daniel Franklin,M32,"501 Jenkins Brook Angelaberg, MS 41948",001-123-521-8613x524,10 AM - 9 PM,7,Not Available,CCTV,60148,2024-09-07,September,409199,Deborah Barajas,535,570,4,912.0
Zudio,India,Rajasthan,Ranchi,Women,Dresses,81,435163,Owned,2020-08-16,1200,Nathaniel Adams,M10,"50065 David Drive Palmerside, LA 03250",(918)804-9758x881,11 AM - 8 PM,9,Available,None,53104,2024-01-15,January,724418,Angela Jordan,324,2635,5,5270.0
Zudio,India,Rajasthan,Varanasi,Kids,Tops,98,421995,Rented,2024-06-30,1000,Breanna Hernandez,M57,"76988 Obrien Ways Suite 704 New Christina, NH 22004",+1-854-380-6052x5891,10 AM - 7 PM,16,Available,None,42833,2024-06-18,June,237534,Nicole Estrada,998,1990,7,5572.0
Zudio,India,Tamil Nadu,Ahmedabad,Women,Hoodies,45,406865,Owned,2023-02-01,1000,John Horn,M16,"15265 Susan Crest Suite 501 West Elizabethview, FL 50944",119.458.7548x055,11 AM - 8 PM,9,Not Available,Alarm,71199,2024-08-09,August,512273,Andrew Parker,932,2443,7,6840.400000000001
Zudio,India,Gujarat,Chandigarh,Kids,Jeans,79,437338,Owned,2023-05-03,800,Robert Houston,M11,"26431 Schultz Mount Suite 386 South Kimberlyton, PA 79921",001-069-543-6483x9407,10 AM - 9 PM,12,Not Available,None,61945,2024-09-17,September,417784,Robert Warren,289,632,7,1769.6000000000001
Zudio,India,Rajasthan,Surat,Kids,Dresses,12,427693,Rented,2023-08-30,1300,Dylan Garner Jr.,M7,"141 Peterson Courts West Joshua, CT 86735",525.575.4541x040,11 AM - 8 PM,16,Not Available,None,85540,2024-05-29,May,665073,Steven Delgado,246,1497,5,2994.0
Zudio,India,Rajasthan,Nashik,Women,Hoodies,15,427937,Owned,2023-10-13,1000,Steven Williams,M54,"21190 Johnson Drive Apt. 419 West Samantha, ME 67849",268.683.6366x225,10 AM - 9 PM,18,Not Available,"CCTV, Alarm",33932,2024-08-01,August,655578,Shawn Mckinney,239,1164,3,1396.8000000000002
Zudio,India,Karnataka,Pune,Women,T-shirts,17,412475,Owned,2020-10-10,1100,Wendy Griffith,M95,Unit 6284 Box 7730 DPO AE 78221,+1-192-232-9418x178,10 AM - 7 PM,16,Not Available,CCTV,61394,2024-01-21,January,543287,Laura Mooney,289,1244,6,2985.6000000000004
Zudio,India,Uttar Pradesh,Jalna,Women,Sweaters,70,421020,Rented,2024-08-08,800,Benjamin Mata,M14,"357 Fuentes Curve Apt. 220 Hurstport, WA 38029",959-898-1032x2759,9 AM - 8 PM,10,Not Available,"CCTV, Alarm",14389,2024-03-16,March,161817,Holly Walker,657,2199,8,7036.8
Zudio,India,West Bengal,Lucknow,Kids,Sweaters,19,405056,Owned,2022-05-02,950,Melissa Wilson,M8,"67265 Sophia Isle Apt. 914 South Laurie, VT 46112",784-522-8346x92294,10 AM - 9 PM,7,Not Available,"CCTV, Alarm",23315,2024-09-07,September,659937,Rebecca Stafford,958,1179,6,2829.6000000000004
Zudio,India,Delhi,Pune,Kids,Shoes,36,421312,Owned,2021-03-10,950,Valerie Garner,M96,USS Kennedy FPO AE 78632,519-407-1882,10 AM - 7 PM,13,Not Available,None,76855,2024-09-16,September,628181,Tracey Flores,982,1812,8,5798.400000000001
Zudio,India,Maharashtra,Kanpur,Women,Tops,58,402318,Rented,2020-02-13,1000,Adam Hart,M22,"171 Ross Canyon South Erin, OH 56357",388.007.8422x65837,10 AM - 7 PM,14,Available,Alarm,72367,2024-07-03,July,963434,Mary Griffin,922,1553,1,621.2
Zudio,India,Rajasthan,Patna,Men,Dresses,76,418761,Owned,2024-10-17,1400,Deanna Mueller,M3,"7102 Long Overpass Suite 108 South Claytonview, DE 20904",001-654-850-4217x52186,11 AM - 8 PM,4,Not Available,None,73983,2024-01-17,January,629049,Karen Ramos,452,2024,2,1619.2
Zudio,India,West Bengal,Patna,Men,Skirts,40,411611,Rented,2024-11-21,1300,Paul Jackson,M24,"70986 William Springs Apt. 720 North Deannaland, LA 64657",+1-447-419-0537x7231,11 AM - 8 PM,16,Not Available,"CCTV, Alarm",31036,2024-05-08,May,796086,Miss Brenda Howard,727,581,8,1859.2
Zudio,India,Rajasthan,Kochi,Women,Shirts,92,427056,Owned,2023-12-04,1300,Tiffany Singleton MD,M41,"18144 Linda Springs East Lauraburgh, MS 80534",420.700.7614x599,9 AM - 8 PM,6,Not Available,CCTV,50036,2024-03-02,March,131820,Patricia Walker,320,1834,5,3668.0
Zudio,India,West Bengal,Ranchi,Kids,Pants,19,429962,Owned,2023-06-28,1100,Timothy Porter,M85,"193 Ross Hill Apt. 335 West Kimberly, CT 43628",+1-734-938-5620,10 AM - 9 PM,18,Not Available,"CCTV, Alarm",58524,2024-04-01,April,412344,Diane Fischer,299,2223,8,7113.6
Zudio,India,West Bengal,Kolhapur,Women,T-shirts,77,406135,Owned,2023-04-17,950,John Jefferson,M53,"689 Diane Oval South Nicole, DE 41151",+1-081-386-8574x977,10 AM - 7 PM,18,Not Available,None,31794,2024-07-26,July,780144,Russell Knight,834,1071,2,856.8000000000001
Zudio,India,Delhi,Mysuru,Women,Pants,8,435288,Rented,2024-06-17,1100,Derek Zuniga,M76,"PSC 6425, Box 6579 APO AP 57291",(043)855-8802x460,10 AM - 9 PM,8,Not Available,Alarm,99054,2024-10-09,October,331318,Ethan Jackson,824,1357,7,3799.6000000000004
Zudio,India,Maharashtra,Kochi,Men,Sweaters,81,439476,Owned,2023-04-06,1300,Tammy Robinson,M87,"92307 Lin Curve Lake Jeffrey, PA 24825",(567)186-1596,10 AM - 7 PM,18,Available,"CCTV, Alarm",13902,2024-05-27,May,560848,Dustin Freeman,511,2994,4,4790.400000000001
Zudio,India,Karnataka,Coimbatore,Women,Shirts,78,425488,Rented,2023-06-26,800,Vanessa Black,M49,"396 James Shores West Haley, ND 67486",142.850.8596,9 AM - 8 PM,18,Not Available,"CCTV, Alarm",19993,2024-11-24,November,300708,Douglas Martinez,338,2564,6,6153.6
Zudio,India,Rajasthan,Kolhapur,Kids,Dresses,19,423849,Rented,2021-10-07,950,Derek Davis,M26,"5800 Regina Corner Port Jillmouth, PA 04821",455.123.9312,10 AM - 7 PM,15,Available,CCTV,53480,2024-06-01,June,352227,John Coleman,777,1763,4,2820.8
Zudio,India,Gujarat,Mysuru,Women,T-shirts,10,408582,Owned,2021-07-16,1200,Stacey Washington,M92,"60503 Nicholas Valleys Lake Troy, NE 36238",962.634.5208,10 AM - 9 PM,14,Available,CCTV,43865,2024-09-27,September,215122,Holly Woodward,596,698,5,1396.0
Zudio,India,Uttar Pradesh,Varanasi,Women,Jeans,40,422527,Owned,2021-12-31,1200,Jessica Calderon,M58,"722 Smith Burg Davidborough, NH 11311",511.333.8521x06810,10 AM - 7 PM,15,Available,None,90014,2024-02-17,February,880235,Kelly Rodriguez,372,1556,5,3112.0
Zudio,India,Rajasthan,Goa,Women,Tops,1,408540,Owned,2023-01-30,800,Anthony Hanson,M21,"5940 Sharon Ports Apt. 557 Port Jerry, MA 29016",775-247-8144x5151,10 AM - 9 PM,15,Not Available,CCTV,79598,2024-08-17,August,231948,Roger Wright,601,1156,6,2774.4
Zudio,India,Rajasthan,Meerut,Men,Jeans,65,427663,Rented,2023-07-20,950,Robert Vargas,M52,"35241 Richards Falls Suite 048 Leslieview, TN 76719",3331712106,10 AM - 7 PM,4,Available,None,14830,2024-04-14,April,529349,John Calhoun,330,1813,2,1450.4
Zudio,India,Maharashtra,Kanpur,Women,Jackets,11,426493,Rented,2023-02-26,950,Michaela Martinez,M56,"12921 Freeman Tunnel Apt. 678 Nunezmouth, ID 93663",1151917336,11 AM - 8 PM,12,Available,CCTV,12454,2024-03-16,March,538513,Terry Williams,942,2141,1,856.4000000000001
Zudio,India,Maharashtra,Surat,Women,Jackets,9,421564,Rented,2024-04-11,950,John Armstrong,M29,"176 Frazier Squares Suite 560 Philipbury, FL 71239",323.645.2240x15108,11 AM - 8 PM,12,Available,CCTV,54149,2024-05-01,May,975202,Amber Ali,661,2278,6,5467.200000000001
Zudio,India,Tamil Nadu,Lucknow,Women,Tops,20,438591,Owned,2020-05-11,1400,Julian Lopez,M42,"647 Vance Trail Turnerhaven, MI 52989",001-682-897-3631x8990,11 AM - 8 PM,10,Not Available,CCTV,10893,2024-09-11,September,370094,Lisa Bennett,223,1029,5,2058.0
Zudio,India,Uttar Pradesh,Madurai,Women,Shirts,40,401418,Rented,2023-09-07,1300,Dr. Daniel Nguyen,M1,"1078 Nicole Cape Suite 242 Bridgetport, ND 56703",737-771-6470x646,10 AM - 7 PM,19,Available,"CCTV, Alarm",17626,2024-11-04,November,364883,Dr. Elizabeth Underwood MD,453,1699,2,1359.2
Zudio,India,Gujarat,Aurangabad,Men,Sweaters,32,425068,Rented,2023-04-06,1300,Joanna Anthony,M26,"4990 Abbott Shores Brendaburgh, VA 52904",(150)225-0684x28646,11 AM - 8 PM,17,Available,"CCTV, Alarm",85942,2024-05-01,May,135231,Michael Glenn,695,843,7,2360.4
Zudio,India,Karnataka,Chhattisgarh,Men,Hoodies,52,418048,Owned,2024-05-27,1400,Jeremy Cox,M34,"786 Curtis Springs East Ericaport, MT 76364",548.551.5899,10 AM - 7 PM,15,Available,"CCTV, Alarm",60292,2024-03-30,March,914885,Robin Buckley,983,1399,4,2238.4
Zudio,India,Delhi,Meerut,Men,Tops,54,412967,Rented,2022-04-09,1100,Clayton Delgado,M51,"8192 Benjamin Island Kellyfort, DC 37651",001-499-880-6609x90798,10 AM - 7 PM,11,Not Available,None,80149,2024-04-15,April,543464,Glenn Lynch,999,1544,4,2470.4
Zudio,India,Tamil Nadu,Aurangabad,Kids,Hoodies,6,421277,Rented,2024-05-15,1400,Robert Salas,M81,"7059 Maddox Lodge New Heather, SD 66232",001-523-027-8924x968,10 AM - 9 PM,11,Available,CCTV,69163,2024-08-13,August,727852,Dr. Emily Chang MD,352,2671,2,2136.8
Zudio,India,Tamil Nadu,Ranchi,Men,Hoodies,73,437308,Rented,2023-06-15,1000,Jason Brown,M15,"492 Jacqueline Shores South Rebekah, TX 87189",741.290.3648,9 AM - 8 PM,8,Available,"CCTV, Alarm",38238,2024-08-21,August,380177,Lisa Sanders,856,1143,3,1371.6000000000001
Zudio,India,Tamil Nadu,Chandigarh,Kids,Skirts,36,430209,Owned,2024-08-17,1300,Michelle Hampton,M96,"70975 Debra Mountain Apt. 642 Allisonland, NY 04901",908-815-7756x863,10 AM - 9 PM,17,Not Available,Alarm,71941,2024-11-15,November,978177,Andrew Ayala,280,2432,6,5836.8
Zudio,India,Delhi,Vadodara,Kids,Shoes,93,434410,Rented,2022-01-14,1000,George Weiss,M61,"74200 Blevins Viaduct Farmermouth, ME 85957",692-709-9373,10 AM - 7 PM,18,Available,None,45645,2024-05-31,May,813930,Zachary Miles,295,2261,1,904.4000000000001
Zudio,India,Delhi,Goa,Men,Skirts,66,438683,Owned,2020-11-17,1100,Holly Watson,M41,"36073 Anderson Trace Suite 589 North Tamara, NH 01809",993.334.6192x589,10 AM - 7 PM,8,Not Available,None,30157,2024-08-11,August,747432,Michael Phillips,333,1755,7,4914.0
Zudio,India,Rajasthan,New Delhi,Kids,Shirts,17,401430,Owned,2022-08-27,1000,Michele Stephenson,M57,"026 Ashley Spurs Suite 332 South Jasmineborough, TN 97374",(951)510-9010x569,10 AM - 9 PM,18,Not Available,"CCTV, Alarm",40356,2024-02-05,February,288880,Stephanie Myers,621,1454,5,2908.0
Zudio,India,Gujarat,Ahmedabad,Men,Skirts,17,404804,Rented,2023-03-04,1200,Julie Thomas,M21,"62228 Jane Route East Lori, OR 29041",+1-463-671-2351,10 AM - 7 PM,9,Available,None,91097,2024-04-16,April,980069,Charles Huerta,392,2907,3,3488.4
Zudio,India,Tamil Nadu,Kanpur,Men,Shoes,53,409354,Rented,2022-03-21,1200,Kimberly Cooper,M68,"8342 Shaw Harbors Apt. 019 South Kathryn, FL 22461",995-885-9895,10 AM - 9 PM,13,Not Available,None,40055,2024-03-26,March,677047,Sharon Patel,294,1640,5,3280.0
Zudio,India,Tamil Nadu,Kochi,Kids,Tops,2,428278,Owned,2021-05-30,1000,Nicole Saunders,M45,"69409 Johnson Well New Monica, MN 77483",560.328.7806x06759,10 AM - 7 PM,6,Available,None,27619,2024-11-19,November,326478,Joe Bailey,937,2288,5,4576.0
Zudio,India,Rajasthan,Chennai,Men,Skirts,76,437896,Rented,2022-09-04,1400,Erika Carter,M71,"056 Rodriguez Drive North Ryan, HI 75203",688.482.0321x84276,10 AM - 9 PM,20,Not Available,CCTV,62659,2024-03-06,March,665716,Kenneth Knox,338,1006,7,2816.8
Zudio,India,Rajasthan,Indore,Kids,Tops,27,422503,Owned,2023-11-15,800,Jason Carey DDS,M8,"45069 Nicholas Extension Suite 290 Austinton, MT 37379",1428395239,10 AM - 7 PM,12,Available,None,47432,2024-09-15,September,278951,Susan Murphy,627,1929,7,5401.200000000001
